headline,url,date
"Seeking a Kabul Coalition, Killings in Kunduz and Bodies in the Rubble",https://www.nytimes.com/2001/11/19/world/nation-challenged-overview-nov-18-2001-seeking-kabul-coalition-killings-kunduz.html,2001-11-19
Editorial Observer; Trimming Beards and Ideologies in Modern Afghanistan,https://www.nytimes.com/2001/11/19/opinion/editorial-observer-trimming-beards-and-ideologies-in-modern-afghanistan.html,2001-11-19
"The Corrupt and Brutal Reclaim Afghan Thrones, Evoking Chaos of Somalia",https://www.nytimes.com/2001/11/19/world/nation-challenged-warlords-corrupt-brutal-reclaim-afghan-thrones-evoking-chaos.html,2001-11-19
MORE U.S. TROOPS IN BIN LADEN HUNT; HIDE-OUTS BOMBED,https://www.nytimes.com/2001/11/19/world/a-nation-challenged-manhunt-more-us-troops-in-bin-laden-hunt-hide-outs-bombed.html,2001-11-19
"Four Journalists Kidnapped and Shot, Witnesses Say",https://www.nytimes.com/2001/11/19/international/four-journalists-kidnapped-and-shot-witnesses-say.html,2001-11-19
A Deadly Siege At Last Won Mazar-i-Sharif,https://www.nytimes.com/2001/11/19/world/a-nation-challenged-mazar-i-sharif-a-deadly-siege-at-last-won-mazar-i-sharif.html,2001-11-19
Pakistan Demands Alliance Not Assert Control of Kabul,https://www.nytimes.com/2001/11/19/international/pakistan-demands-alliance-not-assert-control-of-kabul.html,2001-11-19
White House Letter; The Politics of Plight And the Gender Gap,https://www.nytimes.com/2001/11/19/us/white-house-letter-the-politics-of-plight-and-the-gender-gap.html,2001-11-19
One Corner of Afghanistan Peacefully Selects a Governor,https://www.nytimes.com/2001/11/19/world/nation-challenged-democracy-one-corner-afghanistan-peacefully-selects-governor.html,2001-11-19
Essay; Big Mo,https://www.nytimes.com/2001/11/19/opinion/essay-big-mo.html,2001-11-19
Afghan Victors Agree to Talks On Interim Rule,https://www.nytimes.com/2001/11/19/world/a-nation-challenged-diplomacy-afghan-victors-agree-to-talks-on-interim-rule.html,2001-11-19
Majority Pashtuns to Be Included; U.S. Jets Pound Taliban at Kunduz : Northern Alliance Agrees to UN Talks On Interim Regime,https://www.nytimes.com/2001/11/19//IHT-majority-pashtuns-to-be-included-us-jets-pound-taliban-at-kunduz.html,2001-11-19
"As the Taliban Flee, Time to Send In Fido",https://www.nytimes.com/2001/11/19/opinion/l-as-the-taliban-flee-time-to-send-in-fido-237108.html,2001-11-19
A Nation Challenged,https://www.nytimes.com/2001/11/19/nyregion/a-nation-challenged-270989.html,2001-11-19
Campaign Proves the Length of U.S. Military Arm,https://www.nytimes.com/2001/11/19//IHT-campaign-proves-the-length-of-us-military-arm.html,2001-11-19
Trying to Patch Up Afghanistan Is a Futile Diversion,https://www.nytimes.com/2001/11/19/opinion/IHT-trying-to-patch-up-afghanistan-is-a-futile-diversion.html,2001-11-19
Qaida Agents in the West Wait Quietly for Orders,https://www.nytimes.com/2001/11/19/opinion/IHT-qaida-agents-in-the-west-wait-quietly-for-orders.html,2001-11-19
"Uzbekistan Hinders Plan to Aid Afghans, Relief Workers Say",https://www.nytimes.com/2001/11/19/world/nation-challenged-supplies-uzbekistan-hinders-plan-aid-afghans-relief-workers.html,2001-11-19
Text of Powell's Speech,https://www.nytimes.com/2001/11/19/international/text-of-powells-speech.html,2001-11-19
A New Story For 2 Rivals From the 70's,https://www.nytimes.com/2001/11/19/business/a-new-story-for-2-rivals-from-the-70-s.html,2001-11-19
Powell Pledges New U.S. Role in Middle East,https://www.nytimes.com/2001/11/19/international/powell-pledges-new-us-role-in-middle-east.html,2001-11-19
"After Beating Taliban in Herat, Two Warlords Start Perilous Struggle for Credit",https://www.nytimes.com/2001/11/20/world/nation-challenged-armed-camps-after-beating-taliban-herat-two-warlords-start.html,2001-11-20
Foreign Fighters in Kunduz Left Out of Surrender Talks,https://www.nytimes.com/2001/11/20/international/asia/foreign-fighters-in-kunduz-left-out-of-surrender-talks.html,2001-11-20
Conflicting Tales Paint Blurry Picture of Siege,https://www.nytimes.com/2001/11/20/world/nation-challenged-mazar-sharif-conflicting-tales-paint-blurry-picture-siege.html,2001-11-20
"The Music Makers Return and, Hesitantly, a City Sings Again",https://www.nytimes.com/2001/11/20/world/nation-challenged-culture-music-makers-return-hesitantly-city-sings-again.html,2001-11-20
4 Foreign Journalists Are Shot And Possibly Killed in Ambush,https://www.nytimes.com/2001/11/20/world/nation-challenged-media-4-foreign-journalists-are-shot-possibly-killed-ambush.html,2001-11-20
U.S. BROADCASTING $25 MILLION OFFER TO FIND BIN LADEN,https://www.nytimes.com/2001/11/20/world/nation-challenged-broadcasts-us-broadcasting-25-million-offer-find-bin-laden.html,2001-11-20
"ALLIANCE IN KABUL WILL SHARE POWER, U.S. ENVOY REPORTS",https://www.nytimes.com/2001/11/20/world/nation-challenged-bargaining-alliance-kabul-will-share-power-us-envoy-reports.html,2001-11-20
"Talks About the Future, Pressure on the Taliban, Suspects in the West",https://www.nytimes.com/2001/11/20/world/nation-challenged-overview-nov-19-2001-talks-about-future-pressure-taliban.html,2001-11-20
"Women in Afghanistan, and Here",https://www.nytimes.com/2001/11/20/opinion/women-in-afghanistan-and-here.html,2001-11-20
An Afghan Role for Turkey?: LETTERS TO THE EDITOR,https://www.nytimes.com/2001/11/20/opinion/IHT-an-afghan-role-for-turkey-letters-to-the-editor-90483466467.html,2001-11-20
Powell Says Nations Must Act Quickly to Help Afghanistan,https://www.nytimes.com/2001/11/20/international/powell-says-nations-must-act-quickly-to-help-afghanistan.html,2001-11-20
"For Afghanistan in Tatters, UN Menders Require Urgent Help",https://www.nytimes.com/2001/11/20/opinion/IHT-for-afghanistan-in-tatters-un-menders-require-urgent-help.html,2001-11-20
A Nation Challenged,https://www.nytimes.com/2001/11/20/nyregion/a-nation-challenged-283398.html,2001-11-20
Afghans Block Britain's Plan For Big Force,https://www.nytimes.com/2001/11/20/world/a-nation-challenged-allies-afghans-block-britain-s-plan-for-big-force.html,2001-11-20
Second-Class Status for Britain,https://www.nytimes.com/2001/11/20/opinion/IHT-secondclass-status-for-britain.html,2001-11-20
"Military Tribunals Needed In Difficult Time, Bush Says",https://www.nytimes.com/2001/11/20/us/nation-challenged-president-military-tribunals-needed-difficult-time-bush-says.html,2001-11-20
Foreign Affairs; Today's News Quiz,https://www.nytimes.com/2001/11/20/opinion/foreign-affairs-today-s-news-quiz.html,2001-11-20
U.S. PLEDGES PUSH FOR MIDEAST PEACE,https://www.nytimes.com/2001/11/20/world/us-pledges-push-for-mideast-peace.html,2001-11-20
"Women in Afghanistan, and Here",https://www.nytimes.com/2001/11/20/opinion/l-women-in-afghanistan-and-here-284742.html,2001-11-20
"Women in Afghanistan, and Here",https://www.nytimes.com/2001/11/20/opinion/l-women-in-afghanistan-and-here-284750.html,2001-11-20
"Women in Afghanistan, and Here",https://www.nytimes.com/2001/11/20/opinion/l-women-in-afghanistan-and-here-284734.html,2001-11-20
"In Their Heartland, Defiant Taliban Let Refugees Meet the Press",https://www.nytimes.com/2001/11/21/world/nation-challenged-hard-core-their-heartland-defiant-taliban-let-refugees-meet.html,2001-11-21
Fearful City Wonders Whether Taliban Will Leave Quietly or Fight,https://www.nytimes.com/2001/11/21/world/nation-challenged-kandahar-fearful-city-wonders-whether-taliban-will-leave.html,2001-11-21
"In 3-Sided Battle for Northern Town, 2 Sides at Least May Be Talking",https://www.nytimes.com/2001/11/21/world/nation-challenged-battlefield-3-sided-battle-for-northern-town-2-sides-least-may.html,2001-11-21
Foreign Militants in Kunduz Seek Safe Passage to Pakistan,https://www.nytimes.com/2001/11/21/international/foreign-militants-in-kunduz-seek-safe-passage-to-pakistan.html,2001-11-21
"As Soliders Cheer, Bush Braces Country for Long Campaign",https://www.nytimes.com/2001/11/21/politics/as-soliders-cheer-bush-braces-country-for-long-campaign.html,2001-11-21
Stabilizing Afghanistan,https://www.nytimes.com/2001/11/21/opinion/stabilizing-afghanistan.html,2001-11-21
U.S. READY TO SEND ADDITIONAL TROOPS TO HUNT BIN LADEN,https://www.nytimes.com/2001/11/21/world/nation-challenged-ground-forces-us-ready-send-additional-troops-hunt-bin-laden.html,2001-11-21
"Afghan Caves, an Egyptian Courtroom and the Trade Center Toll",https://www.nytimes.com/2001/11/21/world/nation-challenged-overview-nov-20-2001-afghan-caves-egyptian-courtroom-trade.html,2001-11-21
Afghan Factions to Meet And Discuss Interim Rule,https://www.nytimes.com/2001/11/21/world/a-nation-challenged-power-afghan-factions-to-meet-and-discuss-interim-rule.html,2001-11-21
More Access but Less Security for Journalists,https://www.nytimes.com/2001/11/21/world/nation-challenged-war-correspondents-more-access-but-less-security-for.html,2001-11-21
"First, Order Comes to Herat, Then Maybe an Election",https://www.nytimes.com/2001/11/21/world/a-nation-challenged-governing-first-order-comes-to-herat-then-maybe-an-election.html,2001-11-21
"The Women, Veils Shed, Demonstrate",https://www.nytimes.com/2001/11/21/world/a-nation-challenged-rights-the-women-veils-shed-demonstrate.html,2001-11-21
After Afghanistan,https://www.nytimes.com/2001/11/21/world/a-nation-challenged-news-analysis-after-afghanistan.html,2001-11-21
"Food Drops Go Awry, Damaging Several Homes",https://www.nytimes.com/2001/11/21/world/a-nation-challenged-relief-food-drops-go-awry-damaging-several-homes.html,2001-11-21
U.S. and 21 Other Nations Vow To Spend Billions on Afghanistan,https://www.nytimes.com/2001/11/21/world/nation-challenged-reconstruction-us-21-other-nations-vow-spend-billions.html,2001-11-21
Demonstrators Find That the Web Is a Powerful Tool,https://www.nytimes.com/2001/11/21/business/nation-challenged-dissenters-demonstrators-find-that-web-powerful-tool.html,2001-11-21
World Markets Rebound After Taliban Collapse,https://www.nytimes.com/2001/11/21//IHT-world-markets-rebound-after-taliban-collapse.html,2001-11-21
A Nation Challenged,https://www.nytimes.com/2001/11/21/nyregion/a-nation-challenged-303615.html,2001-11-21
22 Countries Pledge Aid for Afghanistan,https://www.nytimes.com/2001/11/21/world/22-countries-pledge-aid-for-afghanistan.html,2001-11-21
Help the Iraqi's Take Their Country Back,https://www.nytimes.com/2001/11/21/opinion/help-the-iraqi-s-take-their-country-back.html,2001-11-21
Northern AllianceTo Join Berlin Talks On Afghans' Future,https://www.nytimes.com/2001/11/21//IHT-northern-allianceto-join-berlin-talks-on-afghans-future.html,2001-11-21
Liberties; Blessings And Bombings,https://www.nytimes.com/2001/11/21/opinion/liberties-blessings-and-bombings.html,2001-11-21
India Ponders an Invitation to Align With America,https://www.nytimes.com/2001/11/21/opinion/IHT-india-ponders-an-invitation-to-align-with-america.html,2001-11-21
What's In a Name?,https://www.nytimes.com/2001/11/21/weekinreview/whats-in-a-name.html,2001-11-21
The World Needs a Global Alliance for Security,https://www.nytimes.com/2001/11/21/opinion/IHT-the-world-needs-a-global-alliance-for-security.html,2001-11-21
An Investigation in Egypt Illustrates Al Qaeda's Web,https://www.nytimes.com/2001/11/21/world/nation-challenged-bin-laden-s-allies-investigation-egypt-illustrates-al-qaeda-s.html,2001-11-21
Women of Courage,https://www.nytimes.com/2001/11/21/opinion/l-women-of-courage-291684.html,2001-11-21
Alliance Strikes Taliban Troops Outside Kabul,https://www.nytimes.com/2001/11/22/world/a-nation-challenged-alliance-strikes-taliban-troops-outside-kabul.html,2001-11-22
Taliban's Brand of Zeal May Survive Their Rule,https://www.nytimes.com/2001/11/22/world/a-nation-challenged-the-fervor-taliban-s-brand-of-zeal-may-survive-their-rule.html,2001-11-22
"Taliban Will Rise Again, Aide to Leader Promises",https://www.nytimes.com/2001/11/22/world/nation-challenged-stronghold-taliban-will-rise-again-aide-leader-promises.html,2001-11-22
How bin Laden and Taliban Forged Jihad Ties,https://www.nytimes.com/2001/11/22/world/a-nation-challenged-the-bond-how-bin-laden-and-taliban-forged-jihad-ties.html,2001-11-22
"No TV, No Chess, No Kites: Taliban's Code, From A to Z",https://www.nytimes.com/2001/11/22/world/a-nation-challenged-the-law-no-tv-no-chess-no-kites-taliban-s-code-from-a-to-z.html,2001-11-22
Relief Groups Seek a Peacekeeping Force for Afghanistan,https://www.nytimes.com/2001/11/22/world/nation-challenged-women-s-rights-relief-groups-seek-peacekeeping-force-for.html,2001-11-22
"U.S. Stokes the Fire, Adding Gunships and More",https://www.nytimes.com/2001/11/22/world/a-nation-challenged-the-battle-us-stokes-the-fire-adding-gunships-and-more.html,2001-11-22
Exit for Foreigners Studied as Deadline Nears for Taliban,https://www.nytimes.com/2001/11/22//IHT-exit-for-foreigners-studied-as-deadline-nears-for-taliban.html,2001-11-22
FOREIGN MILITANTS SEEK SAFE PASSAGE FROM AFGHAN CITY,https://www.nytimes.com/2001/11/22/world/nation-challenged-standoff-foreign-militants-seek-safe-passage-afghan-city.html,2001-11-22
Afghan Women Must Have a Say : LETTERS TO THE EDITOR,https://www.nytimes.com/2001/11/22/opinion/IHT-afghan-women-must-have-a-say-letters-to-the-editor.html,2001-11-22
A NATION CHALLENGED,https://www.nytimes.com/2001/11/22/nyregion/a-nation-challenged-323365.html,2001-11-22
"Talk of Surrender, an Influx of Weapons and Another Anthrax Death",https://www.nytimes.com/2001/11/22/world/nation-challenged-overview-nov-21-2001-talk-surrender-influx-weapons-another.html,2001-11-22
A Nation Challenged,https://www.nytimes.com/2001/11/22/nyregion/a-nation-challenged-325384.html,2001-11-22
"After a Quick Victory, a New Age of War Begins",https://www.nytimes.com/2001/11/22/opinion/IHT-after-a-quick-victory-a-new-age-of-war-begins.html,2001-11-22
Closer Cooperation Sought by Washington : U.S. Calls On Indonesia To Help Hunt Terrorists,https://www.nytimes.com/2001/11/22//IHT-closer-cooperation-sought-by-washington-us-calls-on-indonesia-to-help.html,2001-11-22
Pentagon Commits More Forces to War,https://www.nytimes.com/2001/11/22/world/pentagon-commits-more-forces-to-war.html,2001-11-22
Afghan Undercuts U.S. Optimism on Talks,https://www.nytimes.com/2001/11/22/world/a-nation-challenged-the-transition-afghan-undercuts-us-optimism-on-talks.html,2001-11-22
Educating the World,https://www.nytimes.com/2001/11/22/opinion/educating-the-world.html,2001-11-22
Bush Says War May Go Beyond Afghan Border,https://www.nytimes.com/2001/11/22/us/a-nation-challenged-the-president-bush-says-war-may-go-beyond-afghan-border.html,2001-11-22
"New Sensors Report, 'I Know They're in There, I Can See Them Breathing'",https://www.nytimes.com/2001/11/22/world/nation-challenged-hunt-new-sensors-report-know-they-re-there-can-see-them.html,2001-11-22
The Road to a New Afghanistan,https://www.nytimes.com/2001/11/22/opinion/l-the-road-to-a-new-afghanistan-324140.html,2001-11-22
The Road to a New Afghanistan,https://www.nytimes.com/2001/11/22/opinion/l-the-road-to-a-new-afghanistan-324132.html,2001-11-22
The Road to a New Afghanistan,https://www.nytimes.com/2001/11/22/opinion/the-road-to-a-new-afghanistan.html,2001-11-22
"Taliban Expel 100 Journalists, Canceling a Tour of Kandahar",https://www.nytimes.com/2001/11/23/world/nation-challenged-media-taliban-expel-100-journalists-canceling-tour-kandahar.html,2001-11-23
Pakistan Closes Down Taliban's Last Link to Outside World,https://www.nytimes.com/2001/11/23/world/nation-challenged-embassy-pakistan-closes-down-taliban-s-last-link-outside-world.html,2001-11-23
"Fierce Fighting Erupts Near Kunduz, Despite Surrender Deal",https://www.nytimes.com/2001/11/23/world/nation-challenged-siege-fierce-fighting-erupts-near-kunduz-despite-surrender.html,2001-11-23
Alliance Reports Planes Flew Into Kunduz to Rescue Fighters,https://www.nytimes.com/2001/11/23/international/alliance-reports-planes-flew-into-kunduz-to-rescue-fighters.html,2001-11-23
"As America Gives Thanks, Military Seeks bin Laden, and Surrender",https://www.nytimes.com/2001/11/23/world/nation-challenged-overview-nov-22-2001-america-gives-thanks-military-seeks-bin.html,2001-11-23
"In Skirmish, Bold Rebel Attack Swerves to Retreat",https://www.nytimes.com/2001/11/23/world/a-nation-challenged-front-lines-in-skirmish-bold-rebel-attack-swerves-to-retreat.html,2001-11-23
"WITH TARGET LIST, U.S. PRESSES HUNT FOR AFGHAN FOES",https://www.nytimes.com/2001/11/23/world/a-nation-challenged-the-fronts-with-target-list-us-presses-hunt-for-afghan-foes.html,2001-11-23
"Gun Control Policy, Jalalabad Style: He Who Grabs All the Rifles Writes the Rules",https://www.nytimes.com/2001/11/23/world/nation-challenged-another-warlord-gun-control-policy-jalalabad-style-he-who.html,2001-11-23
Ugly Duckling Turns Out to Be Formidable In the Air,https://www.nytimes.com/2001/11/23/world/nation-challenged-battle-ugly-duckling-turns-be-formidable-air.html,2001-11-23
"AUTOS ON FRIDAY/International; Trucks of the Taliban: Durable, Not Discreet",https://www.nytimes.com/2001/11/23/automobiles/autos-on-friday-international-trucks-of-the-taliban-durable-not-discreet.html,2001-11-23
A NATION CHALLENGED,https://www.nytimes.com/2001/11/23/nyregion/a-nation-challenged-335789.html,2001-11-23
A Nation Challenged,https://www.nytimes.com/2001/11/23/nyregion/a-nation-challenged-335436.html,2001-11-23
"To Stabilize Afghanistan, Fence Out the Neighbors",https://www.nytimes.com/2001/11/23/opinion/IHT-to-stabilize-afghanistan-fence-out-the-neighbors.html,2001-11-23
Compassion in the Eye of a Storm,https://www.nytimes.com/2001/11/23/movies/film-review-compassion-in-the-eye-of-a-storm.html,2001-11-23
Foreign Affairs; Terrorist Software,https://www.nytimes.com/2001/11/23/opinion/foreign-affairs-terrorist-software.html,2001-11-23
Lifting the Veil On a Far-Off World,https://www.nytimes.com/2001/11/23/movies/critic-s-notebook-lifting-the-veil-on-a-far-off-world.html,2001-11-23
"Helping Countries, and People, to Heal",https://www.nytimes.com/2001/11/23/nyregion/public-lives-helping-countries-and-people-to-heal.html,2001-11-23
But a U.S. Rebound Could Prompt Quick Recovery for Europe : Recession Looms in Germany,https://www.nytimes.com/2001/11/23//IHT-but-a-us-rebound-could-prompt-quick-recovery-for-europe-recession-looms.html,2001-11-23
Malls Are Tightening Security as the Holiday Rush Begins,https://www.nytimes.com/2001/11/23/business/malls-are-tightening-security-as-the-holiday-rush-begins.html,2001-11-23
Inquiries Into Failures of Intelligence Community Are Put Off Until Next Year,https://www.nytimes.com/2001/11/23/us/nation-challenged-politics-intelligence-inquiries-into-failures-intelligence.html,2001-11-23
Democracy's Uneasy Steps in Islamic World,https://www.nytimes.com/2001/11/23/world/democracy-s-uneasy-steps-in-islamic-world.html,2001-11-23
Pakistanis Again Said to Evacuate Allies of Taliban,https://www.nytimes.com/2001/11/24/international/asia/pakistanis-again-said-to-evacuate-allies-of-taliban.html,2001-11-24
Hospitality Mixes With Hostility When the Taliban Meet the Press,https://www.nytimes.com/2001/11/24/world/nation-challenged-media-hospitality-mixes-with-hostility-when-taliban-meet-press.html,2001-11-24
"Taliban Holdouts, Europe's Reservations and Anthrax Frustrations",https://www.nytimes.com/2001/11/24/world/nation-challenged-overview-nov-23-2001-taliban-holdouts-europe-s-reservations.html,2001-11-24
Taliban Dig In and U.S. Uses Pakistan Bases to Join Hunt,https://www.nytimes.com/2001/11/24/international/asia/taliban-dig-in-and-us-uses-pakistan-bases-to-join-hunt.html,2001-11-24
Taliban Dig In And U.S. Uses Pakistan Bases To Join Hunt,https://www.nytimes.com/2001/11/24/world/nation-challenged-special-forces-taliban-dig-us-uses-pakistan-bases-join-hunt.html,2001-11-24
"In Kabul, Happiness for Sale",https://www.nytimes.com/2001/11/24/world/a-nation-challenged-in-kabul-happiness-for-sale.html,2001-11-24
"In Herat, TV Man Is King, Veil Seller Is Lonely",https://www.nytimes.com/2001/11/24/world/nation-challenged-marketplace-herat-tv-man-king-veil-seller-lonely.html,2001-11-24
U.S. Envoy to Pakistan Thrust Into Limelight,https://www.nytimes.com/2001/11/24/world/a-nation-challenged-the-ambassador-us-envoy-to-pakistan-thrust-into-limelight.html,2001-11-24
Afghans in U.S. Seek Role in Forming Homeland Government,https://www.nytimes.com/2001/11/24/nyregion/nation-challenged-immigrants-afghans-us-seek-role-forming-homeland-government.html,2001-11-24
"On Paper Scraps, Talk of Judgment Day and Words to Friends at Home",https://www.nytimes.com/2001/11/24/world/nation-challenged-letters-kabul-paper-scraps-talk-judgment-day-words-friends.html,2001-11-24
Surrender of Taliban Begins at Kunduz,https://www.nytimes.com/slideshow/2001/11/24/international/25KUND.slideshow_index.html,2001-11-24
PAKISTANIS AGAIN SAID TO EVACUATE ALLIES OF TALIBAN,https://www.nytimes.com/2001/11/24/world/nation-challenged-siege-pakistanis-again-said-evacuate-allies-taliban.html,2001-11-24
Liberating the Women of Afghanistan,https://www.nytimes.com/2001/11/24/opinion/liberating-the-women-of-afghanistan.html,2001-11-24
A Nation Challenged,https://www.nytimes.com/2001/11/24/nyregion/a-nation-challenged-354244.html,2001-11-24
Abroad at Home; Right And Wrong,https://www.nytimes.com/2001/11/24/opinion/abroad-at-home-right-and-wrong.html,2001-11-24
"With Its New Muslim Alliance, U.S. Risks Further Instability",https://www.nytimes.com/2001/11/24/opinion/IHT-with-its-new-muslim-alliance-us-risks-further-instability.html,2001-11-24
Bush Has an Obligation to Build an Afghan Peace,https://www.nytimes.com/2001/11/24/opinion/IHT-bush-has-an-obligation-to-build-an-afghan-peace.html,2001-11-24
Turning Greek Tragedy Into Domestic Drama,https://www.nytimes.com/2001/11/24/theater/theater-review-turning-greek-tragedy-into-domestic-drama.html,2001-11-24
A Powerful Combatant in France's War on Terror,https://www.nytimes.com/2001/11/24/world/a-nation-challenged-intelligence-a-powerful-combatant-in-france-s-war-on-terror.html,2001-11-24
The World According to Colin Powell,https://www.nytimes.com/2001/11/24/magazine/the-world-according-to-colin-powell.html,2001-11-24
Journal; Wait Until Dark,https://www.nytimes.com/2001/11/24/opinion/journal-wait-until-dark.html,2001-11-24
If bin Laden Is Brought to Trial,https://www.nytimes.com/2001/11/24/opinion/l-if-bin-laden-is-brought-to-trial-354384.html,2001-11-24
If bin Laden Is Brought to Trial,https://www.nytimes.com/2001/11/24/opinion/if-bin-laden-is-brought-to-trial.html,2001-11-24
Pakistan's Anxiety Grows as Taliban Collapse,https://www.nytimes.com/2001/11/25/world/a-nation-challenged-the-fallout-pakistan-s-anxiety-grows-as-taliban-collapse.html,2001-11-25
SURRENDER OF TALIBAN BEGINS AT FINAL NORTHERN STRONGHOLD,https://www.nytimes.com/2001/11/25/world/nation-challenged-siege-surrender-taliban-begins-final-northern-stronghold.html,2001-11-25
"As Alliance Deals With a Warlord, Taliban Fighters Slip Away",https://www.nytimes.com/2001/11/25/world/nation-challenged-changing-sides-alliance-deals-with-warlord-taliban-fighters.html,2001-11-25
The World; A War on Terror Meets a War on Drugs,https://www.nytimes.com/2001/11/25/weekinreview/the-world-a-war-on-terror-meets-a-war-on-drugs.html,2001-11-25
"Afghan-Style Surrender, Entrepreneurial Zeal and a Powerful Grief",https://www.nytimes.com/2001/11/25/world/overview-nov-24-2001-afghan-style-surrender-entrepreneurial-zeal-powerful-grief.html,2001-11-25
Ideas & Trends; Notes From Underground,https://www.nytimes.com/2001/11/25/weekinreview/ideas-trends-notes-from-underground.html,2001-11-25
Bin Laden Reported Spotted in Fortified Camp in Afghan East,https://www.nytimes.com/2001/11/25/world/nation-challenged-fugitive-bin-laden-reported-spotted-fortified-camp-afghan-east.html,2001-11-25
Taliban Foes Say Kunduz Is Theirs,https://www.nytimes.com/2001/11/25/international/taliban-foes-say-kunduz-is-theirs.html,2001-11-25
"The World; After the Taliban, Who? Don't Forget North Korea.",https://www.nytimes.com/2001/11/25/weekinreview/the-world-after-the-taliban-who-don-t-forget-north-korea.html,2001-11-25
QUOTATION OF THE DAY,https://www.nytimes.com/2001/11/25/nyregion/quotation-of-the-day-362530.html,2001-11-25
American Marines Land Near Kandahar,https://www.nytimes.com/2001/11/25/international/american-marines-land-near-kandahar.html,2001-11-25
November 18-24; Killed for Covering the War,https://www.nytimes.com/2001/11/25/weekinreview/november-18-24-killed-for-covering-the-war.html,2001-11-25
A Nation Challenged,https://www.nytimes.com/2001/11/25/nyregion/a-nation-challenged-363154.html,2001-11-25
Kabul's New Rulers Lament a Leader Who Died Too Soon,https://www.nytimes.com/2001/11/25/world/nation-challenged-yesterday-s-hero-kabul-s-new-rulers-lament-leader-who-died-too.html,2001-11-25
One Jersey Girl's Advice to Afghan Women,https://www.nytimes.com/2001/11/25/nyregion/jersey-one-jersey-girl-s-advice-to-afghan-women.html,2001-11-25
Ideas & Trends; How To Put a Nation Back Together Again,https://www.nytimes.com/2001/11/25/weekinreview/ideas-trends-how-to-put-a-nation-back-together-again.html,2001-11-25
Ideas & Trends; Worm Warfare,https://www.nytimes.com/2001/11/25/weekinreview/ideas-trends-worm-warfare.html,2001-11-25
"For Tony Kushner, an Eerily Prescient Return",https://www.nytimes.com/2001/11/25/theater/for-tony-kushner-an-eerily-prescient-return.html,2001-11-25
QUICK BITE/Red Bank; We All Live in Elsie's Submarine,https://www.nytimes.com/2001/11/25/nyregion/quick-bite-red-bank-we-all-live-in-elsie-s-submarine.html,2001-11-25
Ideas & Trends; Holy Guano!,https://www.nytimes.com/2001/11/25/weekinreview/ideas-trends-holy-guano.html,2001-11-25
Ideas & Trends; Is it Clammy in Here?,https://www.nytimes.com/2001/11/25/weekinreview/ideas-trends-is-it-clammy-in-here.html,2001-11-25
"PAPERBACK BEST SELLERS: November 25, 2001",https://www.nytimes.com/2001/11/25/books/paperback-best-sellers-november-25-2001.html,2001-11-25
November 18-24,https://www.nytimes.com/2001/11/25/weekinreview/november-1824.html,2001-11-25
The World According To Powell,https://www.nytimes.com/2001/11/25/magazine/the-world-according-to-powell.html,2001-11-25
Muslims in Gray,https://www.nytimes.com/2001/11/25/nyregion/muslims-in-gray.html,2001-11-25
Increase Foreign Aid,https://www.nytimes.com/2001/11/25/opinion/l-increase-foreign-aid-343501.html,2001-11-25
TALIBAN FOES SAY KUNDUZ IS THEIRS,https://www.nytimes.com/2001/11/26/world/a-nation-challenged-stronghold-taliban-foes-say-kunduz-is-theirs.html,2001-11-26
Former Inhabitants Trickle Back to Area Ravaged by Taliban,https://www.nytimes.com/2001/11/26/world/nation-challenged-rampage-former-inhabitants-trickle-back-area-ravaged-taliban.html,2001-11-26
MARINES JOINING GROUND FIGHT; DETAINED TALIBAN STAGE REVOLT,https://www.nytimes.com/2001/11/26/world/nation-challenged-fighting-marines-joining-ground-fight-detained-taliban-stage.html,2001-11-26
"With Taliban Gone, Opium Farmers Return to Their Only Cash Crop",https://www.nytimes.com/2001/11/26/world/nation-challenged-drug-trade-with-taliban-gone-opium-farmers-return-their-only.html,2001-11-26
An American Is Said to Be Killed During a Failed Prison Uprising,https://www.nytimes.com/2001/11/26/world/nation-challenged-pow-s-american-said-be-killed-during-failed-prison-uprising.html,2001-11-26
U.S. Bomb Hurts G.I.'s in Fight at Fort,https://www.nytimes.com/2001/11/26/international/us-bomb-hurts-gis-in-fight-at-fort.html,2001-11-26
"Grisly Uprising, Famed Hide-Outs and Altered American Attitudes",https://www.nytimes.com/2001/11/26/world/nation-challenged-overview-nov-25-2001-grisly-uprising-famed-hide-outs-altered.html,2001-11-26
Bush Wants Iraq to Let Weapons Inspectors Back,https://www.nytimes.com/2001/11/26/politics/bush-wants-iraq-to-let-weapons-inspectors-back.html,2001-11-26
Heavily Fortified 'Ant Farms' Deter bin Laden's Pursuers,https://www.nytimes.com/2001/11/26/world/nation-challenged-caves-tunnels-heavily-fortified-ant-farms-deter-bin-laden-s.html,2001-11-26
Nature Made The Perfect Hiding Place,https://www.nytimes.com/2001/11/26/world/a-nation-challenged-geology-nature-made-the-perfect-hiding-place.html,2001-11-26
Telecommunications Entrepreneur With a Colorful Résumé,https://www.nytimes.com/2001/11/26/business/telecommunications-entrepreneur-with-a-colorful-resume.html,2001-11-26
Rebuilding a Ravaged Land,https://www.nytimes.com/2001/11/26/opinion/rebuilding-a-ravaged-land.html,2001-11-26
Afghans Wait For Portents In Bonn Talks,https://www.nytimes.com/2001/11/26/world/a-nation-challenged-the-future-afghans-wait-for-portents-in-bonn-talks.html,2001-11-26
