word,count,FAC,date,article_index
Guantánamo_2008-05-02_3850,1,Guantánamo,2008-05-02,3850
Garden_2008-04-30_3849,1,Garden,2008-04-30,3849
Babur_2008-04-30_3849,1,Babur,2008-04-30,3849
Bridge_2008-04-28_3841,1,Bridge,2008-04-28,3841
Brawl_2008-04-28_3841,1,Brawl,2008-04-28,3841
Telegraph_2008-04-28_3841,1,Telegraph,2008-04-28,3841
Rights_2008-04-23_3837,1,Rights,2008-04-23,3837
Telegraph_2008-06-10_3887,1,Telegraph,2008-06-10,3887
Human_2008-04-23_3837,1,Human,2008-04-23,3837
Independent_2008-04-23_3837,1,Independent,2008-04-23,3837
Afghanistan_2008-04-23_3837,1,Afghanistan,2008-04-23,3837
Ramoz_2008-04-23_3837,1,Ramoz,2008-04-23,3837
Hossain_2008-04-23_3837,1,Hossain,2008-04-23,3837
Dr_2008-04-23_3837,1,Dr,2008-04-23,3837
Auschwitz_2008-04-22_3834,1,Auschwitz,2008-04-22,3834
Bastion_2008-04-21_3833,1,Bastion,2008-04-21,3833
Camp_2008-04-21_3833,1,Camp,2008-04-21,3833
Bay_2008-04-16_3829,1,Bay,2008-04-16,3829
Camp_2008-05-03_3851,1,Camp,2008-05-03,3851
Bastion_2008-05-03_3851,1,Bastion,2008-05-03,3851
Benazir_2008-05-06_3852,1,Benazir,2008-05-06,3852
Bhutto_2008-05-06_3852,1,Bhutto,2008-05-06,3852
Upper_2008-06-09_3885,1,Upper,2008-06-09,3885
Regiment_2008-06-09_3885,1,Regiment,2008-06-09,3885
Parachute_2008-06-09_3885,1,Parachute,2008-06-09,3885
Battalion_2008-06-09_3885,1,Battalion,2008-06-09,3885
Alamo_2008-06-09_3884,1,Alamo,2008-06-09,3884
Strategically_2008-06-09_3884,1,Strategically,2008-06-09,3884
Afghanistan_2008-06-09_3884,1,Afghanistan,2008-06-09,3884
Bastion_2008-06-08_3881,1,Bastion,2008-06-08,3881
Camp_2008-06-08_3881,1,Camp,2008-06-08,3881
Parachute_2008-06-08_3881,1,Parachute,2008-06-08,3881
Battalion_2008-06-08_3881,1,Battalion,2008-06-08,3881
Murphy_2008-06-01_3877,1,Murphy,2008-06-01,3877
Paul_2008-06-01_3877,1,Paul,2008-06-01,3877
Bay_2008-06-01_3877,1,Bay,2008-06-01,3877
Guantánamo_2008-06-01_3877,1,Guantánamo,2008-06-01,3877
Bastion_2008-05-19_3864,1,Bastion,2008-05-19,3864
Camp_2008-05-19_3864,1,Camp,2008-05-19,3864
Musharraf_2008-05-12_3858,1,Musharraf,2008-05-12,3858
Pervez_2008-05-12_3858,1,Pervez,2008-05-12,3858
Kuwait_2008-05-07_3856,1,Kuwait,2008-05-07,3856
Build_2008-05-06_3854,1,Build,2008-05-06,3854
Guantánamo_2008-04-16_3829,1,Guantánamo,2008-04-16,3829
Underground_2008-04-16_3827,1,Underground,2008-04-16,3827
Bastion_2008-04-09_3820,1,Bastion,2008-04-09,3820
Bastion_2008-03-13_3791,1,Bastion,2008-03-13,3791
Bastion_2008-03-12_3790,1,Bastion,2008-03-12,3790
Camp_2008-03-12_3790,1,Camp,2008-03-12,3790
Road_2008-03-11_3789,1,Road,2008-03-11,3789
Mall_2008-03-11_3789,1,Mall,2008-03-11,3789
Bhutto_2008-03-11_3789,1,Bhutto,2008-03-11,3789
Eide_2008-03-10_3784,1,Eide,2008-03-10,3784
Kabul_2008-03-10_3784,1,Kabul,2008-03-10,3784
UN_2008-03-10_3784,1,UN,2008-03-10,3784
Moon_2008-03-10_3784,1,Moon,2008-03-10,3784
Ki_2008-03-10_3784,1,Ki,2008-03-10,3784
Ban_2008-03-10_3784,1,Ban,2008-03-10,3784
Mario_2008-03-09_3782,1,Mario,2008-03-09,3782
Super_2008-03-09_3782,1,Super,2008-03-09,3782
Croft_2008-03-09_3782,1,Croft,2008-03-09,3782
Lara_2008-03-09_3782,1,Lara,2008-03-09,3782
Street_2008-03-03_3772,1,Street,2008-03-03,3772
Fleet_2008-03-03_3772,1,Fleet,2008-03-03,3772
VIII_2008-03-03_3772,1,VIII,2008-03-03,3772
Edward_2008-03-03_3772,1,Edward,2008-03-03,3772
Palace_2008-03-03_3771,1,Palace,2008-03-03,3771
Buckingham_2008-03-03_3771,1,Buckingham,2008-03-03,3771
Camp_2008-03-13_3791,1,Camp,2008-03-13,3791
Leo_2008-03-15_3796,1,Leo,2008-03-15,3796
Camp_2008-04-09_3820,1,Camp,2008-04-09,3820
Mall_2008-03-15_3796,1,Mall,2008-03-15,3796
Bucharest_2008-04-03_3815,1,Bucharest,2008-04-03,3815
Bastion_2008-03-31_3812,1,Bastion,2008-03-31,3812
Camp_2008-03-31_3812,1,Camp,2008-03-31,3812
Kabul_2008-03-29_3811,1,Kabul,2008-03-29,3811
Qaida_2008-03-29_3811,1,Qaida,2008-03-29,3811
al_2008-03-29_3811,1,al,2008-03-29,3811
Heathrow_2008-03-26_3808,1,Heathrow,2008-03-26,3808
Westminster_2008-03-26_3806,1,Westminster,2008-03-26,3806
Palace_2008-03-26_3806,1,Palace,2008-03-26,3806
Vatican_2008-03-26_3806,1,Vatican,2008-03-26,3806
Anqelique_2008-03-26_3806,1,Anqelique,2008-03-26,3806
Castle_2008-03-26_3806,1,Castle,2008-03-26,3806
Windsor_2008-03-26_3806,1,Windsor,2008-03-26,3806
Monde_2008-03-26_3806,1,Monde,2008-03-26,3806
Le_2008-03-26_3806,1,Le,2008-03-26,3806
Blair_2008-03-20_3803,1,Blair,2008-03-20,3803
Kosovo_2008-03-20_3803,1,Kosovo,2008-03-20,3803
Tower_2008-03-18_3799,1,Tower,2008-03-18,3799
BBC1_2008-03-18_3799,1,BBC1,2008-03-18,3799
BBC4_2008-03-18_3798,1,BBC4,2008-03-18,3798
Thick_2008-03-18_3798,1,Thick,2008-03-18,3798
Sangin_2008-06-09_3885,1,Sangin,2008-06-09,3885
Centre_2008-06-11_3889,1,Centre,2008-06-11,3889
Nato_2007-08-09_3442,1,Nato,2007-08-09,3442
Manhattan_2008-07-13_3944,1,Manhattan,2008-07-13,3944
15.99_2008-07-18_3955,1,15.99,2008-07-18,3955
Wiley_2008-07-18_3955,1,Wiley,2008-07-18,3955
Gate_2008-07-18_3953,1,Gate,2008-07-18,3953
Brandenburg_2008-07-18_3953,1,Brandenburg,2008-07-18,3953
Bay_2008-07-14_3945,1,Bay,2008-07-14,3945
Guantánamo_2008-07-14_3945,1,Guantánamo,2008-07-14,3945
Baghdad_2008-07-13_3944,1,Baghdad,2008-07-13,3944
Kabul_2008-07-13_3944,1,Kabul,2008-07-13,3944
Streets_2008-07-13_3944,1,Streets,2008-07-13,3944
Main_2008-07-13_3944,1,Main,2008-07-13,3944
9/11_2008-07-12_3941,1,9/11,2008-07-12,3941
Constitutional_2008-06-11_3889,1,Constitutional,2008-06-11,3889
Ibb_2008-07-12_3941,1,Ibb,2008-07-12,3941
Qaeda_2008-07-12_3941,1,Qaeda,2008-07-12,3941
al_2008-07-12_3941,1,al,2008-07-12,3941
Road_2008-07-12_3941,1,Road,2008-07-12,3941
Zawahiri_2008-07-12_3941,1,Zawahiri,2008-07-12,3941
Preston_2008-07-10_3939,1,Preston,2008-07-10,3939
Royal_2008-07-10_3939,1,Royal,2008-07-10,3939
Bastion_2008-07-10_3939,1,Bastion,2008-07-10,3939
Camp_2008-07-10_3939,1,Camp,2008-07-10,3939
Giving_2008-07-08_3936,1,Giving,2008-07-08,3936
Brandenburg_2008-07-19_3956,1,Brandenburg,2008-07-19,3956
Gate_2008-07-19_3956,1,Gate,2008-07-19,3956
Fort_2008-07-28_3969,1,Fort,2008-07-28,3969
Worth_2008-07-28_3969,1,Worth,2008-07-28,3969
Solerno_2008-08-19_4000,1,Solerno,2008-08-19,4000
Camp_2008-08-19_4000,1,Camp,2008-08-19,4000
Talpur_2008-08-19_3999,1,Talpur,2008-08-19,3999
Feryal_2008-08-19_3999,1,Feryal,2008-08-19,3999
Bhutto_2008-08-19_3999,1,Bhutto,2008-08-19,3999
Benazir_2008-08-19_3999,1,Benazir,2008-08-19,3999
Musharraf_2008-08-19_3999,1,Musharraf,2008-08-19,3999
Pervez_2008-08-19_3999,1,Pervez,2008-08-19,3999
Musharraf_2008-08-18_3997,1,Musharraf,2008-08-18,3997
Pervez_2008-08-18_3997,1,Pervez,2008-08-18,3997
Lahore_2008-08-18_3993,1,Lahore,2008-08-18,3993
Karachi_2008-08-18_3993,1,Karachi,2008-08-18,3993
Islamabad_2008-08-18_3993,1,Islamabad,2008-08-18,3993
HRW_2008-08-09_3986,1,HRW,2008-08-09,3986
Hours_2008-08-08_3985,1,Hours,2008-08-08,3985
Sudan_2008-08-08_3985,1,Sudan,2008-08-08,3985
Regiment_2008-07-30_3972,1,Regiment,2008-07-30,3972
Parachute_2008-07-30_3972,1,Parachute,2008-07-30,3972
Battalion_2008-07-30_3972,1,Battalion,2008-07-30,3972
Bastion_2008-07-29_3970,1,Bastion,2008-07-29,3970
Camp_2008-07-29_3970,1,Camp,2008-07-29,3970
Pakistan_2008-07-08_3936,1,Pakistan,2008-07-08,3936
Gynning_2008-07-06_3935,1,Gynning,2008-07-06,3935
Carolina_2008-07-06_3935,1,Carolina,2008-07-06,3935
Riyadh_2008-06-27_3922,1,Riyadh,2008-06-27,3922
Bay_2008-06-23_3918,1,Bay,2008-06-23,3918
Guantánamo_2008-06-23_3918,1,Guantánamo,2008-06-23,3918
Airport_2008-06-20_3914,1,Airport,2008-06-20,3914
Park_2008-06-20_3914,1,Park,2008-06-20,3914
Northwick_2008-06-20_3914,1,Northwick,2008-06-20,3914
Park_2008-06-20_3913,1,Park,2008-06-20,3913
Finsbury_2008-06-20_3913,1,Finsbury,2008-06-20,3913
Bay_2008-06-20_3913,1,Bay,2008-06-20,3913
Guantánamo_2008-06-20_3913,1,Guantánamo,2008-06-20,3913
Bastion_2008-06-18_3908,1,Bastion,2008-06-18,3908
Camp_2008-06-18_3908,1,Camp,2008-06-18,3908
Arghandab_2008-06-18_3906,1,Arghandab,2008-06-18,3906
village_2008-06-18_3906,1,village,2008-06-18,3906
Ta_2008-06-18_3906,1,Ta,2008-06-18,3906
Bay_2008-06-16_3901,1,Bay,2008-06-16,3901
Guantánamo_2008-06-16_3901,1,Guantánamo,2008-06-16,3901
Helmand_2008-06-15_3897,1,Helmand,2008-06-15,3897
Qala_2008-06-15_3897,1,Qala,2008-06-15,3897
Musa_2008-06-15_3897,1,Musa,2008-06-15,3897
Guantánamo_2008-06-11_3889,1,Guantánamo,2008-06-11,3889
Rights_2008-06-11_3889,1,Rights,2008-06-11,3889
Doha_2008-06-27_3922,1,Doha,2008-06-27,3922
Dera_2008-06-27_3922,1,Dera,2008-06-27,3922
Courcy_2008-07-05_3934,1,Courcy,2008-07-05,3934
Ghazi_2008-06-27_3922,1,Ghazi,2008-06-27,3922
de_2008-07-05_3934,1,de,2008-07-05,3934
Anne_2008-07-05_3934,1,Anne,2008-07-05,3934
Snowdon_2008-07-05_3934,1,Snowdon,2008-07-05,3934
Guantanamo_2008-07-03_3933,1,Guantanamo,2008-07-03,3933
Mexico_2008-07-03_3933,1,Mexico,2008-07-03,3933
New_2008-07-03_3933,1,New,2008-07-03,3933
Clovis_2008-07-03_3933,1,Clovis,2008-07-03,3933
Station_2008-07-03_3932,1,Station,2008-07-03,3932
Street_2008-07-03_3932,1,Street,2008-07-03,3932
Liverpool_2008-07-03_3932,1,Liverpool,2008-07-03,3932
Europe_2008-07-03_3931,1,Europe,2008-07-03,3931
America_2008-07-03_3931,1,America,2008-07-03,3931
Liberty_2008-07-02_3929,1,Liberty,2008-07-02,3929
Newark_2008-07-02_3929,1,Newark,2008-07-02,3929
Portrait_2008-06-30_3926,1,Portrait,2008-06-30,3926
Self_2008-06-30_3926,1,Self,2008-06-30,3926
Studies_2008-06-30_3926,1,Studies,2008-06-30,3926
Bacon_2008-06-30_3926,1,Bacon,2008-06-30,3926
Francis_2008-06-30_3926,1,Francis,2008-06-30,3926
Gate_2008-06-30_3926,1,Gate,2008-06-30,3926
Golden_2008-06-30_3926,1,Golden,2008-06-30,3926
Street_2008-03-02_3766,1,Street,2008-03-02,3766
Fleet_2008-03-02_3766,1,Fleet,2008-03-02,3766
Unsworth_2008-03-01_3763,1,Unsworth,2008-03-01,3763
Derek_2007-10-09_3523,1,Derek,2007-10-09,3523
Station_2007-10-13_3528,1,Station,2007-10-13,3528
Central_2007-10-13_3528,1,Central,2007-10-13,3528
Grand_2007-10-13_3528,1,Grand,2007-10-13,3528
Karachi_2007-10-13_3528,1,Karachi,2007-10-13,3528
Islamabad_2007-10-13_3528,1,Islamabad,2007-10-13,3528
Peshawar_2007-10-13_3528,1,Peshawar,2007-10-13,3528
Cumbria_2007-10-11_3525,1,Cumbria,2007-10-11,3525
Ambleside_2007-10-11_3525,1,Ambleside,2007-10-11,3525
Suffolk_2007-10-09_3523,1,Suffolk,2007-10-09,3523
ChownIpswich_2007-10-09_3523,1,ChownIpswich,2007-10-09,3523
Hancock_2007-10-09_3523,1,Hancock,2007-10-09,3523
Fran_2008-03-01_3763,1,Fran,2008-03-01,3763
Tony_2007-10-09_3523,1,Tony,2007-10-09,3523
Ghraib_2007-10-08_3521,1,Ghraib,2007-10-08,3521
Abu_2007-10-08_3521,1,Abu,2007-10-08,3521
Bay_2007-10-08_3521,1,Bay,2007-10-08,3521
Guantanamo_2007-10-08_3521,1,Guantanamo,2007-10-08,3521
Bhutto_2007-10-07_3519,1,Bhutto,2007-10-07,3519
Ms_2007-10-07_3519,1,Ms,2007-10-07,3519
Karachi_2007-10-07_3519,1,Karachi,2007-10-07,3519
Bastion_2007-10-05_3518,1,Bastion,2007-10-05,3518
Camp_2007-10-05_3518,1,Camp,2007-10-05,3518
Great_2007-10-15_3529,1,Great,2007-10-15,3529
Betrayal_2007-10-15_3529,1,Betrayal,2007-10-15,3529
France_2007-10-15_3529,1,France,2007-10-15,3529
Rugby_2007-10-15_3529,1,Rugby,2007-10-15,3529
valley_2007-11-11_3578,1,valley,2007-11-11,3578
Swat_2007-11-11_3578,1,Swat,2007-11-11,3578
House_2007-11-10_3576,1,House,2007-11-10,3576
Mansion_2007-11-10_3576,1,Mansion,2007-11-10,3576
Musharraf_2007-11-07_3569,1,Musharraf,2007-11-07,3569
Pervez_2007-11-07_3569,1,Pervez,2007-11-07,3569
Helmand_2007-11-07_3566,1,Helmand,2007-11-07,3566
Kandahar_2007-11-07_3566,1,Kandahar,2007-11-07,3566
EastEnders_2007-11-06_3564,1,EastEnders,2007-11-06,3564
BBC1_2007-11-06_3564,1,BBC1,2007-11-06,3564
night_2007-11-06_3564,1,night,2007-11-06,3564
BBC2_2007-11-06_3564,1,BBC2,2007-11-06,3564
Musharraf_2007-10-31_3558,1,Musharraf,2007-10-31,3558
Pervez_2007-10-31_3558,1,Pervez,2007-10-31,3558
Bhutto_2007-10-24_3543,1,Bhutto,2007-10-24,3543
Ms_2007-10-24_3543,1,Ms,2007-10-24,3543
airport_2007-10-20_3538,1,airport,2007-10-20,3538
Karachi_2007-10-20_3538,1,Karachi,2007-10-20,3538
Guantanamo_2007-10-19_3534,1,Guantanamo,2007-10-19,3534
Cup_2007-10-15_3529,1,Cup,2007-10-15,3529
World_2007-10-15_3529,1,World,2007-10-15,3529
Typhoon_2007-10-05_3518,1,Typhoon,2007-10-05,3518
Eurofighter_2007-10-05_3518,1,Eurofighter,2007-10-05,3518
Leavenworth_2007-10-03_3516,1,Leavenworth,2007-10-03,3516
Britain_2007-09-03_3480,1,Britain,2007-09-03,3480
Caesars_2007-08-28_3473,1,Caesars,2007-08-28,3473
Nato_2007-08-27_3472,1,Nato,2007-08-27,3472
Washington_2007-08-27_3472,1,Washington,2007-08-27,3472
Bastion_2007-08-24_3469,1,Bastion,2007-08-24,3469
Camp_2007-08-24_3469,1,Camp,2007-08-24,3469
Price_2007-08-19_3464,1,Price,2007-08-19,3464
Camp_2007-08-19_3464,1,Camp,2007-08-19,3464
London_2007-08-16_3462,1,London,2007-08-16,3462
Street_2007-08-16_3462,1,Street,2007-08-16,3462
Baker_2007-08-16_3462,1,Baker,2007-08-16,3462
Mengal_2007-08-15_3456,1,Mengal,2007-08-15,3456
Akhtar_2007-08-15_3456,1,Akhtar,2007-08-15,3456
Cooper_2007-08-14_3455,1,Cooper,2007-08-14,3455
Duff_2007-08-14_3455,1,Duff,2007-08-14,3455
award_2007-08-14_3455,1,award,2007-08-14,3455
Bloomsbury_2007-08-14_3455,1,Bloomsbury,2007-08-14,3455
Musharraf_2007-08-14_3455,1,Musharraf,2007-08-14,3455
Pervez_2007-08-14_3455,1,Pervez,2007-08-14,3455
Palace_2007-08-10_3448,1,Palace,2007-08-10,3448
Basra_2007-08-10_3448,1,Basra,2007-08-10,3448
David_2007-08-09_3444,1,David,2007-08-09,3444
Palace_2007-08-28_3473,1,Palace,2007-08-28,3473
Camp_2007-09-03_3480,1,Camp,2007-09-03,3480
Fort_2007-10-03_3516,1,Fort,2007-10-03,3516
Bastion_2007-09-03_3480,1,Bastion,2007-09-03,3480
Message_2007-10-02_3515,1,Message,2007-10-02,3515
Amman_2007-10-02_3515,1,Amman,2007-10-02,3515
Taliban_2007-09-28_3510,1,Taliban,2007-09-28,3510
Bay_2007-09-28_3510,1,Bay,2007-09-28,3510
Guantanamo_2007-09-28_3510,1,Guantanamo,2007-09-28,3510
Qaida_2007-09-27_3509,1,Qaida,2007-09-27,3509
al_2007-09-27_3509,1,al,2007-09-27,3509
Shah_2007-09-27_3509,1,Shah,2007-09-27,3509
Mehmood_2007-09-27_3509,1,Mehmood,2007-09-27,3509
Brigadier_2007-09-27_3509,1,Brigadier,2007-09-27,3509
Malvern_2007-09-26_3505,1,Malvern,2007-09-26,3505
Sharif_2007-09-21_3500,1,Sharif,2007-09-21,3500
Nawaz_2007-09-21_3500,1,Nawaz,2007-09-21,3500
Bhutto_2007-09-21_3500,1,Bhutto,2007-09-21,3500
Benazir_2007-09-21_3500,1,Benazir,2007-09-21,3500
Musharraf_2007-09-21_3500,1,Musharraf,2007-09-21,3500
Pervez_2007-09-21_3500,1,Pervez,2007-09-21,3500
Bhutto_2007-09-17_3496,1,Bhutto,2007-09-17,3496
Benazir_2007-09-17_3496,1,Benazir,2007-09-17,3496
Bay_2007-09-14_3495,1,Bay,2007-09-14,3495
Guantánamo_2007-09-14_3495,1,Guantánamo,2007-09-14,3495
Rawalpindi_2007-11-11_3580,1,Rawalpindi,2007-11-11,3580
Park_2007-11-11_3580,1,Park,2007-11-11,3580
Liaquat_2007-11-11_3580,1,Liaquat,2007-11-11,3580
Guantánamo_2008-02-14_3722,1,Guantánamo,2008-02-14,3722
Clinton_2008-02-12_3719,1,Clinton,2008-02-12,3719
Bojinka_2008-02-10_3713,1,Bojinka,2008-02-10,3713
Park_2008-02-07_3709,1,Park,2008-02-07,3709
Finsbury_2008-02-07_3709,1,Finsbury,2008-02-07,3709
Bay_2008-02-07_3709,1,Bay,2008-02-07,3709
Guantánamo_2008-02-07_3709,1,Guantánamo,2008-02-07,3709
Wall_2008-02-06_3702,1,Wall,2008-02-06,3702
Berlin_2008-02-06_3702,1,Berlin,2008-02-06,3702
Musharraf_2008-02-03_3697,1,Musharraf,2008-02-03,3697
Pakistan_2008-02-03_3697,1,Pakistan,2008-02-03,3697
Telegraph_2008-01-31_3690,1,Telegraph,2008-01-31,3690
Wall_2008-01-25_3682,1,Wall,2008-01-25,3682
Berlin_2008-01-25_3682,1,Berlin,2008-01-25,3682
Bastion_2008-01-21_3677,1,Bastion,2008-01-21,3677
Camp_2008-01-21_3677,1,Camp,2008-01-21,3677
Punjab_2008-01-10_3666,1,Punjab,2008-01-10,3666
Islamabad_2008-01-09_3664,1,Islamabad,2008-01-09,3664
Road_2008-01-09_3664,1,Road,2008-01-09,3664
Trunk_2008-01-09_3664,1,Trunk,2008-01-09,3664
Grand_2008-01-09_3664,1,Grand,2008-01-09,3664
Bhutto_2008-01-09_3664,1,Bhutto,2008-01-09,3664
Blair_2008-02-12_3719,1,Blair,2008-02-12,3719
Heathrow_2008-02-15_3725,1,Heathrow,2008-02-15,3725
Bhutto_2008-01-04_3660,1,Bhutto,2008-01-04,3660
Karachi_2008-02-15_3725,1,Karachi,2008-02-15,3725
Islamabad_2008-02-28_3746,1,Islamabad,2008-02-28,3746
Avenue_2008-02-28_3746,1,Avenue,2008-02-28,3746
Constitution_2008-02-28_3746,1,Constitution,2008-02-28,3746
Islamabad_2008-02-27_3745,1,Islamabad,2008-02-27,3745
Avenue_2008-02-27_3745,1,Avenue,2008-02-27,3745
Constitution_2008-02-27_3745,1,Constitution,2008-02-27,3745
Heathrow_2008-02-27_3744,1,Heathrow,2008-02-27,3744
Lahore_2008-02-20_3733,1,Lahore,2008-02-20,3733
Sharif_2008-02-20_3733,1,Sharif,2008-02-20,3733
Bhutto_2008-02-20_3733,1,Bhutto,2008-02-20,3733
Jazeera_2008-02-20_3732,1,Jazeera,2008-02-20,3732
Al_2008-02-20_3732,1,Al,2008-02-20,3732
Bhutto_2008-02-18_3731,1,Bhutto,2008-02-18,3731
Telegraph_2008-02-18_3730,1,Telegraph,2008-02-18,3730
Semple_2008-02-16_3728,1,Semple,2008-02-16,3728
Bay_2008-02-16_3728,1,Bay,2008-02-16,3728
Bay_2008-02-15_3727,1,Bay,2008-02-15,3727
Guantánamo_2008-02-15_3727,1,Guantánamo,2008-02-15,3727
Helmand_2008-02-15_3726,1,Helmand,2008-02-15,3726
Sangin_2008-02-15_3726,1,Sangin,2008-02-15,3726
airport_2008-02-15_3725,1,airport,2008-02-15,3725
Benazir_2008-01-09_3664,1,Benazir,2008-01-09,3664
Benazir_2008-01-04_3660,1,Benazir,2008-01-04,3660
Bagh_2007-11-11_3580,1,Bagh,2007-11-11,3580
Palace_2007-12-13_3623,1,Palace,2007-12-13,3623
Ballet_2007-12-12_3618,1,Ballet,2007-12-12,3618
King_2007-12-12_3617,1,King,2007-12-12,3617
Sea_2007-12-12_3617,1,Sea,2007-12-12,3617
Helmand_2007-12-11_3615,1,Helmand,2007-12-11,3615
Brigadier_2007-12-11_3614,1,Brigadier,2007-12-11,3614
Qala_2007-12-11_3613,1,Qala,2007-12-11,3613
Musa_2007-12-11_3613,1,Musa,2007-12-11,3613
Helmand_2007-12-11_3613,1,Helmand,2007-12-11,3613
Bastion_2007-12-10_3610,1,Bastion,2007-12-10,3610
Camp_2007-12-10_3610,1,Camp,2007-12-10,3610
Hellfire_2007-11-29_3601,1,Hellfire,2007-11-29,3601
Harare_2007-11-29_3601,1,Harare,2007-11-29,3601
Riyadh_2007-11-29_3601,1,Riyadh,2007-11-29,3601
Speaking_2007-11-23_3596,1,Speaking,2007-11-23,3596
Defence_2007-11-23_3596,1,Defence,2007-11-23,3596
Ministry_2007-11-23_3596,1,Ministry,2007-11-23,3596
Heathrow_2007-11-22_3593,1,Heathrow,2007-11-22,3593
pm_2007-11-20_3589,1,pm,2007-11-20,3589
BBC2_2007-11-20_3589,1,BBC2,2007-11-20,3589
Street_2007-11-19_3585,1,Street,2007-11-19,3585
Fleet_2007-11-19_3585,1,Fleet,2007-11-19,3585
Basra_2007-12-13_3623,1,Basra,2007-12-13,3623
Dr_2007-12-13_3623,1,Dr,2007-12-13,3623
Bhutto_2007-12-29_3653,1,Bhutto,2007-12-29,3653
Frankenstein_2007-12-13_3623,1,Frankenstein,2007-12-13,3623
Benazir_2007-12-29_3653,1,Benazir,2007-12-29,3653
ChandAshton_2007-12-29_3653,1,ChandAshton,2007-12-29,3653
Kailash_2007-12-29_3653,1,Kailash,2007-12-29,3653
Dr_2007-12-29_3653,1,Dr,2007-12-29,3653
Musharraf_2007-12-29_3653,1,Musharraf,2007-12-29,3653
Pervez_2007-12-29_3653,1,Pervez,2007-12-29,3653
"4,000_2007-12-28_3650",1,"4,000",2007-12-28,3650
Karachi_2007-12-28_3650,1,Karachi,2007-12-28,3650
Naik_2007-12-28_3650,1,Naik,2007-12-28,3650
Farooq_2007-12-28_3650,1,Farooq,2007-12-28,3650
Bhutto_2007-12-28_3650,1,Bhutto,2007-12-28,3650
Musharraf_2007-12-28_3649,1,Musharraf,2007-12-28,3649
Pervez_2007-12-28_3649,1,Pervez,2007-12-28,3649
Musharraf_2007-12-27_3639,1,Musharraf,2007-12-27,3639
Pervez_2007-12-27_3639,1,Pervez,2007-12-27,3639
David_2007-12-27_3639,1,David,2007-12-27,3639
Camp_2007-12-27_3639,1,Camp,2007-12-27,3639
Heathrow_2007-12-24_3632,1,Heathrow,2007-12-24,3632
Queen_2007-12-24_3632,1,Queen,2007-12-24,3632
Park_2007-12-20_3628,1,Park,2007-12-20,3628
Finsbury_2007-12-20_3628,1,Finsbury,2007-12-20,3628
counter_2008-08-19_4004,1,counter,2008-08-19,4004
bluff_2008-08-19_4004,1,bluff,2008-08-19,4004
Pervez_2008-08-19_4004,1,Pervez,2008-08-19,4004
McChrystal_2009-05-11_4455,1,McChrystal,2009-05-11,4455
airport_2009-06-04_4485,1,airport,2009-06-04,4485
Peshawar_2009-06-04_4485,1,Peshawar,2009-06-04,4485
Road_2009-05-27_4477,1,Road,2009-05-27,4477
Temple_2009-05-27_4477,1,Temple,2009-05-27,4477
Disneyland_2009-05-16_4468,1,Disneyland,2009-05-16,4468
Charles_2009-05-16_4468,1,Charles,2009-05-16,4468
Prince_2009-05-16_4468,1,Prince,2009-05-16,4468
stick_2009-05-12_4457,1,stick,2009-05-12,4457
McKiernan_2009-05-12_4457,1,McKiernan,2009-05-12,4457
­overall_2009-05-11_4455,1,­overall,2009-05-11,4455
Park_2009-05-10_4451,1,Park,2009-05-10,4451
Stadium_2009-03-31_4368,1,Stadium,2009-03-31,4368
Hyde_2009-05-10_4451,1,Hyde,2009-05-10,4451
Palace_2009-05-09_4449,1,Palace,2009-05-09,4449
White_2009-05-09_4449,1,White,2009-05-09,4449
Punjab_2009-05-08_4447,1,Punjab,2009-05-08,4447
Boluk_2009-05-08_4447,1,Boluk,2009-05-08,4447
Bala_2009-05-08_4447,1,Bala,2009-05-08,4447
Zoo_2009-05-06_4439,1,Zoo,2009-05-06,4439
Kabul_2009-05-06_4439,1,Kabul,2009-05-06,4439
Mousavi_2009-05-05_4436,1,Mousavi,2009-05-05,4436
Hosein_2009-05-05_4436,1,Hosein,2009-05-05,4436
Heathrow_2009-06-05_4488,1,Heathrow,2009-06-05,4488
Lahore_2009-06-10_4492,1,Lahore,2009-06-10,4492
Karachi_2009-06-10_4492,1,Karachi,2009-06-10,4492
Islamabad_2009-06-10_4492,1,Islamabad,2009-06-10,4492
East_2009-07-18_4563,1,East,2009-07-18,4563
Brighton_2009-07-18_4563,1,Brighton,2009-07-18,4563
Allingham_2009-07-18_4563,1,Allingham,2009-07-18,4563
Henry_2009-07-18_4563,1,Henry,2009-07-18,4563
valley_2009-07-13_4547,1,valley,2009-07-13,4547
Swat_2009-07-13_4547,1,Swat,2009-07-13,4547
Gilgit_2009-07-10_4535,1,Gilgit,2009-07-10,4535
Chitral_2009-07-10_4535,1,Chitral,2009-07-10,4535
Kherwar_2009-07-10_4534,1,Kherwar,2009-07-10,4534
Wardak_2009-07-10_4534,1,Wardak,2009-07-10,4534
Karachi_2009-07-06_4527,1,Karachi,2009-07-06,4527
Talibanisation_2009-07-06_4527,1,Talibanisation,2009-07-06,4527
Havana_2009-06-25_4510,1,Havana,2009-06-25,4510
Plaza_2009-06-25_4510,1,Plaza,2009-06-25,4510
Hotel_2009-06-25_4510,1,Hotel,2009-06-25,4510
Bishkek_2009-06-23_4504,1,Bishkek,2009-06-23,4504
Aden_2009-06-16_4500,1,Aden,2009-06-16,4500
Gulf_2009-06-16_4500,1,Gulf,2009-06-16,4500
Continental_2009-06-10_4493,1,Continental,2009-06-10,4493
